https://en.wikipedia.org/wiki/pig,Pig: Pig,"{'pig', 'pigs'}","[0, 1]"," IMAGE0  The pig (Sus domesticus), often called swine, hog, or domestic pig when distinguishing from other members of the genus Sus, is an omnivorous, domesticated, even-toed, hoofed mammal It is variously considered a subspecies of Sus scrofa (the wild boar or Eurasian boar) or a distinct species The pig's head-plus-body length ranges from 09 to 18 m (3 to 6 ft), and adult pigs typically weigh between 50 and 350 kg (110 and 770 lb), with well-fed individuals even exceeding this range The size and weight of hogs largely depends on their breed Compared to other artiodactyls, a pig's head is relatively long and pointed Most even-toed ungulates are herbivorous, but pigs are omnivores, like their wild relative Pigs grunt and make snorting sounds IMAGE1  When used as livestock, pigs are farmed primarily for the production of meat, called pork A group of pigs is called a passel, a team, or a sounder The animal's bones, hide, and bristles are also used in products Pigs, especially miniature breeds, are kept as pets "
https://en.wikipedia.org/wiki/pig,Pig: Senses,"{'vision', 'pig', 'senses', 'pigs'}",[],"Pigs have panoramic vision of approximately 310° and binocular vision of 35° to 50° It is thought they have no eye accommodation[80] Other animals that have no accommodation, eg sheep, lift their heads to see distant objects[81] The extent to which pigs have colour vision is still a source of some debate; however, the presence of cone cells in the retina with two distinct wavelength sensitivities (blue and green) suggests that at least some colour vision is present[82] Pigs have a well-developed sense of smell, and use is made of this in Europe where they are trained to locate underground truffles Olfactory rather than visual stimuli are used in the identification of other pigs[83] Hearing is also well developed, and localisation of sounds is made by moving the head Pigs use auditory stimuli extensively as a means of communication in all social activities[84] Alarm or aversive stimuli are transmitted to other pigs not only by auditory cues but also by pheromones[85] Similarly, recognition between the sow and her piglets is by olfactory and vocal cues[86] "
https://en.wikipedia.org/wiki/pig,Pig: Breeds,"{'pig', 'breeds', 'pigs'}",[],"Many breeds of pig exist, with different colors, shapes, and sizes According to The Livestock Conservancy, as of 2016, three breeds of pig are critically rare (having a global population of fewer than 2000) They are the Choctaw hog, the Mulefoot, and the Ossabaw Island hog[87] The smallest known pig breed in the world is the Göttingen minipig, typically weighing about 26 kilograms (57 lb) as a healthy, full-grown adult[88] "
https://en.wikipedia.org/wiki/pig,Pig: In agriculture,"{'pig', 'agriculture', 'pigs'}","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","IMAGE13  When in use as livestock, the pig is mostly farmed for its meat, pork Other food products made from pigs include pork sausage (which includes casings that are made from the intestines), bacon, gammon, ham and pork rinds The head of a pig can be used to make a preserved jelly called head cheese, which is sometimes known as brawn Liver, chitterlings, blood (for black pudding), and other offal from pigs are also widely used for food In some religions, such as Judaism and Islam, pork is a taboo food Approximately 15 billion pigs are slaughtered each year for meat[89] IMAGE14  The use of pig milk for human consumption does take place, but as there are certain difficulties in obtaining it, there is little commercial production IMAGE15  Livestock pigs are exhibited at agricultural shows, judged either as stud stock compared to the standard features of each pig breed, or in commercial classes where the animals are judged primarily on their suitability for slaughter to provide premium meat IMAGE16  The skin of pigs is eaten and used to produce seat covers, apparel, and other items IMAGE17  In some developing and developed nations, the pig is usually raised outdoors in yards or fields In some areas, pigs are allowed to forage in woods where they may be taken care of by swineherds In industrialized nations such as the United States, pig farming has switched from the traditional pig farm to large-scale intensive pig farms This has resulted in lower production costs but can cause significant cruelty problems As consumers have become concerned with the humane treatment of livestock, demand for pasture-raised pork in these nations has increased[90] IMAGE18  IMAGE19  IMAGE20  IMAGE21  IMAGE22  IMAGE23  IMAGE24  IMAGE25  "
https://en.wikipedia.org/wiki/pig,Pig: As pets,"{'pets', 'pig', 'pigs'}","[26, 27]","IMAGE26  Vietnamese Pot-bellied pigs, a miniature breed of pig, have made popular pets in the United States, beginning in the latter half of the 20th century In many respects, pot-bellied pigs are desirable and entertaining pets They are considered intelligent, gregarious, and trainable They lack the genetic hereditary weaknesses which commonly afflict certain pedigree cat and dog breeds, are generally quite sturdy, and have a reasonably affordable diet despite requiring large quantities of food However, they can be strong-willed, defiant, and independent pets which will sometimes defy training They require access to an outdoor space at all times, and depending on the individual pig, may become housebroken easily or never settle indoors While hardy, an injured or sick pig will require costly surgery or larger than average quantities of medicine than most pets[91] Pigs are highly intelligent, social creatures They are considered hypoallergenic, and are known to do quite well with people who have the usual animal allergies Since these animals are known to have a life expectancy of 15 to 20 years, they require a long-term commitment Given pigs are bred primarily as livestock and have not been bred as companion animals for very long, selective breeding for a placid or biddable temperament is not well established Pigs have radically different psychology to dogs and exhibit fight-or-flight instincts, independent nature, and natural assertiveness which can manifest as aggression towards children and a tendency to panic and lash out with little warning Cats generally are safe around pigs as neither species has an incentive to express aggression or fear towards the other, although dogs will view pigs as prey animals and in turn, pigs will challenge dogs for food, leading to very violent fights[92] IMAGE27  "
https://en.wikipedia.org/wiki/pig,Pig: Care,"{'pig', 'care', 'may', 'pigs'}",[],"Male and female swine that have not been de-sexed may express unwanted aggressive behavior, and are prone to developing serious health issues[93] Regular trimming of the hooves is necessary; hooves left untreated cause major pain in the pig, can create malformations in bone structure and may cause him or her to be more susceptible to fungal growth between crevices of the hoof,[94] or between the cracks in a split hoof Male pigs, especially when left unaltered, can grow large, sharp tusks which may continue growing for years Domestic owners may wish to keep their pigs' tusks trimmed back,[95] or have them removed entirely As prey animals, pigs' natural instinctive behavior causes them to have a strong fear of being picked up, resulting in the animal expressing stress through struggling and squealing, but they will usually calm down once placed back onto the ground This instinctual fear may be lessened if the pig has been frequently held since infancy When holding pigs, supporting them under the legs makes being held not as stressful for the animal[96] Pigs need enrichment activities[97] to keep their intelligent minds occupied; if pigs get bored, they often become destructive[98] As rooting is found to be comforting, pigs kept in the house may root household objects, furniture or surfaces While some owners are known to pierce their pigs' noses to discourage rooting behaviour, the efficacy and humaneness of this practice is questionable[99] Pet pigs should be let outside daily to allow them to fulfill their natural desire of rooting around "
https://en.wikipedia.org/wiki/pig,Pig: In human medical applications,"{'animals', 'pigs', 'human', 'applications', 'pig', 'used', 'medical', 'research'}",[],"Pigs, both as live animals and a source of post-mortem tissues are one of the most valuable animal models used in biomedical research today, because of their biological, physiological, and anatomical similarities to human beings[100][101] For instance, human skin is very similar to the pigskin, therefore pigskin has been used in many preclinical studies[100][101] Porcine are used in finding treatments, cures for diseases, xenotransplantation,[102] and for general education They are also used in the development of medical instruments and devices, surgical techniques and instrumentation, and FDA-approved research These animals contribute to the reduction methods for animal research, as they supply more information from fewer animals used, for a lower cost "
https://en.wikipedia.org/wiki/pig,Pig: Xenotransplantation,"{'pig', 'xenotransplantation', 'human', 'pigs'}",[],"Pigs are currently thought to be the best non-human candidates for organ donation to humans, and to date they are the only animal that has successfully donated an organ to a human body The first successful donation of a non-human organ to a human body was conducted on 15 September 2021, when a kidney from a pig was transplanted to a brain-dead human and immediately started functioning similarly to a human kidney[103][104] The procedure, led by Dr Robert Montgomery, used a donor pig that was genetically engineered to not have a specific carbohydrate that the human body considers a threat–Galactose-alpha-1,3-galactose[105] This followed an earlier major breakthrough when the carbohydrate was removed from genetically engineered mice[106] Besides similarity between pig and human organs, pigs are among the best animals suited for human donation due the lower risk of cross-species disease transmission This is caused by pigs' increased phylogenetic distance from humans[107] Furthermore, they are readily available, and new infectious agents are less likely since they have been in close contact with humans through domestication for many generations[108] Some obstacles to successful organ donation from a pig to a human arise from the response of the recipient's immune system—generally more extreme than in allotransplantations, ultimately results in rejection of the xenograft, and in some cases results in the death of the recipient—including hyperacute rejection, acute vascular rejection, cellular rejection, and chronic rejection Examples of viruses carried by pigs include porcine herpesvirus, rotavirus, parvovirus, and circovirus Of particular concern are PERVs (porcine endogenous retroviruses), vertically transmitted viruses that embed in swine genomes The risks with xenosis are twofold, as not only could the individual become infected, but a novel infection could initiate an epidemic in the human population Because of this risk, the FDA has suggested any recipients of xenotransplants shall be closely monitored for the remainder of their life, and quarantined if they show signs of xenosis[109] Pig cells have been engineered to inactivate all 62 PERVs in the genome using CRISPR Cas9 genome editing technology, and eliminated infection from the pig to human cells in culture[110] "
https://en.wikipedia.org/wiki/pig,Pig: Folklore,"{'mentioned111', 'irish', 'fishermen', 'bad', 'thing', 'pig', 'luck', 'belief', 'folklore', 'seen', 'traditional', 'pigs'}",[],"In the belief of traditional Irish fishermen, the pig is seen as a thing of bad luck and should not be mentioned[111] "
https://en.wikipedia.org/wiki/pig,Pig: Glossary of terms,"{'major', 'animal', 'pig', 'many', 'terms', 'species', 'glossary', 'unique', 'domesticated', 'english', 'pigs'}",[],"Because the pig is a major domesticated animal, English has many terms unique to the species: "
http://www.pigs.org/article.asp?article_id=3,"It’s the Year of the Pig!: Animals who arrive at the Animal Resource Center often have complicated medical or emotional needs, a history of abuse, neglect, or ailments related to factory farming or genetic engineering, and are often considered “un-adoptable”","{'often', 'related', 'animal', 'factory', 'pig', 'year', 'history', 'arrive', 'born', 'medical', 'need', 'needs', 'it’s', 'ailments', 'engineering', 'resource', 'center', 'animals', 'emotional', '“un-adoptable”', 'farming', 'considered', 'neglect', 'genetic', 'complicated', 'abuse'}","[28, 29, 30]","However, the Animal Resource Center seeks to find forever loving homes for some of our animals We need your help to continue providing this life-saving refuge for animals who need us for survival IMAGE28    Men born in the Year of the Pig are optimistic and gentle They are very focused, and once they decide on a goal, they’ll put everything into itIMAGE29    Women born in the Year of the Pig are full of excitement They attend social events whenever possible and treat everyone genuinely Combined with their easygoing personality, they gain everyone’s trustIMAGE30  "
http://www.pigs.org/article.asp?article_id=3,It’s the Year of the Pig!: It’s the Year of the Pig!,"{'center', 'animals', 'resource', 'facts', 'year', 'fun', 'pig', 'animal', 'it’s'}",[],A few fun facts about the pig:
http://www.pigs.org/article.asp?article_id=3,It’s the Year of the Pig!: Our Online Community,"{'join', 'animal', 'year', 'pig', 'formerly', 'unwanted', 'advocate', 'it’s', 'abused', 'serve', 'animals', 'center', 'resource', 'online', 'community', 'us', 'neglected', 'hundreds'}",[],"Join us as we advocate for the hundreds of formerly abused, neglected and unwanted animals we serve"
https://genome.cshlp.org/content/27/5/865,Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies: Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies,"{'missing', 'animal', 'authors', 'contributed', 'sequence', 'pig', 'using', 'de', 'li', 'assemblies', 'work', 'novo', 'equally', 'discovery', 'recovery', 'genome', 'comprehensive', 'multiple', 'variation'}",[],↵9 These authors contributed equally to this work                         
https://genome.cshlp.org/content/27/5/865,Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies: Abstract,"{'missing', 'animal', 'pig', 'using', 'sequence', 'de', 'li', 'assemblies', 'reference', 'pigs', 'novo', 'discovery', 'recovery', 'genome', 'abstract', 'genetic', 'comprehensive', 'multiple', 'variation'}",[],"Uncovering genetic variation through resequencing is limited by the fact that only sequences with similarity to the reference                      genome are examined Reference genomes are often incomplete and cannot represent the full range of genetic diversity as a                      result of geographical divergence and independent demographic events To more comprehensively characterize genetic variation                      of pigs (Sus scrofa), we generated de novo assemblies of nine geographically and phenotypically representative pigs from Eurasia By comparing                      them to the reference pig assembly, we uncovered a substantial number of novel SNPs and structural variants, as well as 13702-Mb                      sequences harboring 1737 protein-coding genes that were absent in the reference assembly, revealing variants left by selection                      Our results illustrate the power of whole-genome de novo sequencing relative to resequencing and provide valuable genetic                      resources that enable effective use of pigs in both agricultural production and biomedical research                   "
https://genome.cshlp.org/content/27/5/865,Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies: Footnotes,"{'material', 'missing', 'animal', 'pig', 'using', 'article', 'sequence', 'de', 'research', 'li', 'assemblies', 'published', 'novo', 'discovery', 'genome', 'recovery', 'online', 'available', 'footnotes', 'comprehensive', 'multiple', 'variation', 'supplemental'}","[31, 32, 33, 34, 35, 36, 37]","[Supplemental material is available for this article]Article published online before print Article, supplemental material, and publication date are at http://wwwgenomeorg/cgi/doi/101101/gr207456116                         Freely available online through the Genome Research Open Access option                         This article, published in Genome Research, is available under a Creative Commons License (Attribution-NonCommercial 40 International), as described at http://creativecommonsorg/licenses/by-nc/40/                   IMAGE31  What's thisIMAGE32  IMAGE33  IMAGE34  IMAGE35  IMAGE36  IMAGE37  "
https://genome.cshlp.org/content/27/5/865,Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies: Share,"{'missing', 'image44', 'animal', 'pig', 'using', 'sequence', 'de', 'li', 'assemblies', 'whats', 'image41', 'image40', 'novo', 'image42', 'discovery', 'recovery', 'genome', 'image38', 'thisimage39', 'image43', 'comprehensive', 'multiple', 'variation', 'share'}","[38, 39, 40, 41, 42, 43, 44]",IMAGE38  What's thisIMAGE39  IMAGE40  IMAGE41  IMAGE42  IMAGE43  IMAGE44  
https://doi.org/10.1101%2Fgr.207456.116,Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies: Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies,"{'missing', 'animal', 'authors', 'contributed', 'sequence', 'pig', 'using', 'de', 'li', 'assemblies', 'work', 'novo', 'equally', 'discovery', 'recovery', 'genome', 'comprehensive', 'multiple', 'variation'}",[],↵9 These authors contributed equally to this work                         
https://doi.org/10.1101%2Fgr.207456.116,Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies: Abstract,"{'missing', 'animal', 'pig', 'using', 'sequence', 'de', 'li', 'assemblies', 'reference', 'pigs', 'novo', 'discovery', 'recovery', 'genome', 'abstract', 'genetic', 'comprehensive', 'multiple', 'variation'}",[],"Uncovering genetic variation through resequencing is limited by the fact that only sequences with similarity to the reference                      genome are examined Reference genomes are often incomplete and cannot represent the full range of genetic diversity as a                      result of geographical divergence and independent demographic events To more comprehensively characterize genetic variation                      of pigs (Sus scrofa), we generated de novo assemblies of nine geographically and phenotypically representative pigs from Eurasia By comparing                      them to the reference pig assembly, we uncovered a substantial number of novel SNPs and structural variants, as well as 13702-Mb                      sequences harboring 1737 protein-coding genes that were absent in the reference assembly, revealing variants left by selection                      Our results illustrate the power of whole-genome de novo sequencing relative to resequencing and provide valuable genetic                      resources that enable effective use of pigs in both agricultural production and biomedical research                   "
https://doi.org/10.1101%2Fgr.207456.116,Comprehensive variation discovery and recovery of missing sequence in the pig genome using multiple de novo assemblies: Footnotes,"{'material', 'missing', 'animal', 'pig', 'using', 'article', 'sequence', 'de', 'research', 'li', 'assemblies', 'published', 'novo', 'discovery', 'genome', 'recovery', 'online', 'available', 'footnotes', 'comprehensive', 'multiple', 'variation', 'supplemental'}","[45, 46, 47, 48, 49, 50, 51]","[Supplemental material is available for this article]Article published online before print Article, supplemental material, and publication date are at http://wwwgenomeorg/cgi/doi/101101/gr207456116                         Freely available online through the Genome Research Open Access option                         This article, published in Genome Research, is available under a Creative Commons License (Attribution-NonCommercial 40 International), as described at http://creativecommonsorg/licenses/by-nc/40/                   IMAGE45  What's thisIMAGE46  IMAGE47  IMAGE48  IMAGE49  IMAGE50  IMAGE51  "
